series_id,season_number,episode_number,episode_part,episode_title,air_date,runtime_min,episode_rating_imdb,viewership_pct,writer,director
KDR-000125,1,11,B,Ep 11: Promise,2021-11-05,59,7.4,6.3,Kim Hye-jin,Jung Seo-jun
KDR-000125,1,12,B,Ep 12: Afterglow,2021-11-13,62,8.0,0.2,Kim Hye-jin,Jung Seo-jun
KDR-001771,1,1,B,Ep 1: Promise,2025-06-04,45,7.7,7.1,Kim Ji-eun,Choi Min-jae
KDR-001771,1,2,A,Ep 2: Confession,2025-06-12,64,7.8,8.6,Kim Ji-eun,Choi Min-jae
KDR-001771,1,3,,Ep 3: First Snow,2025-06-11,60,8.7,11.1,Kim Ji-eun,Choi Min-jae
KDR-001771,1,4,,Ep 4: Confession,2025-06-19,62,7.6,0.6,Kim Ji-eun,Choi Min-jae
KDR-001771,1,5,B,Ep 5: Goodbye,2025-06-18,62,7.5,19.4,Kim Ji-eun,Choi Min-jae
KDR-001771,1,6,A,Ep 6: Promise,2025-06-26,57,7.9,9.8,Kim Ji-eun,Choi Min-jae
KDR-001771,1,7,,Ep 7: Goodbye,2025-06-25,52,7.3,11.1,Kim Ji-eun,Choi Min-jae
KDR-001771,1,8,,Ep 8: Crossroads,2025-07-03,58,7.3,12.4,Kim Ji-eun,Choi Min-jae
KDR-001771,1,9,A,Ep 9: First Snow,2025-07-02,57,7.7,13.6,Kim Ji-eun,Choi Min-jae
KDR-001771,1,10,B,Ep 10: Echoes,2025-07-10,53,8.1,5.8,Kim Ji-eun,Choi Min-jae
KDR-001771,1,11,A,Ep 11: Confession,2025-07-09,50,7.2,5.6,Kim Ji-eun,Choi Min-jae
KDR-001771,1,12,A,Ep 12: Collision,2025-07-17,53,7.8,12.3,Kim Ji-eun,Choi Min-jae
KDR-001771,1,13,,Ep 13: Echoes,2025-07-16,57,7.5,9.3,Kim Ji-eun,Choi Min-jae
KDR-001771,1,14,,Ep 14: Goodbye,2025-07-24,52,8.2,11.8,Kim Ji-eun,Choi Min-jae
KDR-001771,1,15,A,Ep 15: Promise,2025-07-23,54,8.4,10.3,Kim Ji-eun,Choi Min-jae
KDR-001771,1,16,,Ep 16: Goodbye,2025-07-31,62,7.3,9.6,Kim Ji-eun,Choi Min-jae
KDR-000463,1,1,,Ep 1: Goodbye,2023-12-31,59,7.6,1.2,Park Min-jae,Kang Seo-jun
KDR-000463,1,2,,Ep 2: Crossroads,2024-01-08,58,6.9,12.4,Park Min-jae,Kang Seo-jun
KDR-000463,1,3,A,Ep 3: Promise,2024-01-07,65,7.0,2.2,Park Min-jae,Kang Seo-jun
KDR-000463,1,4,,Ep 4: Afterglow,2024-01-15,63,7.2,9.0,Park Min-jae,Kang Seo-jun
KDR-000463,1,5,A,Ep 5: First Snow,2024-01-14,50,7.5,12.4,Park Min-jae,Kang Seo-jun
KDR-000463,1,6,,Ep 6: First Snow,2024-01-22,66,7.0,11.8,Park Min-jae,Kang Seo-jun
KDR-000463,1,7,A,Ep 7: Collision,2024-01-21,62,6.9,17.1,Park Min-jae,Kang Seo-jun
KDR-000463,1,8,,Ep 8: Promise,2024-01-29,62,7.9,5.8,Park Min-jae,Kang Seo-jun
KDR-000463,1,9,,Ep 9: Goodbye,2024-01-28,61,7.0,4.1,Park Min-jae,Kang Seo-jun
KDR-000463,1,10,B,Ep 10: Echoes,2024-02-05,51,6.1,0.2,Park Min-jae,Kang Seo-jun
KDR-000463,1,11,,Ep 11: Afterglow,2024-02-04,55,7.3,3.8,Park Min-jae,Kang Seo-jun
KDR-000463,1,12,B,Ep 12: Echoes,2024-02-12,54,7.9,8.6,Park Min-jae,Kang Seo-jun
KDR-000463,1,13,,Ep 13: First Snow,2024-02-11,52,7.6,3.5,Park Min-jae,Kang Seo-jun
KDR-000463,1,14,,Ep 14: Echoes,2024-02-19,74,6.5,4.7,Park Min-jae,Kang Seo-jun
KDR-000463,1,15,B,Ep 15: Collision,2024-02-18,58,7.5,6.4,Park Min-jae,Kang Seo-jun
KDR-000463,1,16,,Ep 16: Goodbye,2024-02-26,53,7.1,6.9,Park Min-jae,Kang Seo-jun
KDR-001894,1,1,B,Ep 1: Confession,2019-02-13,60,7.3,2.2,Choi Seo-yeon,Lee Seo-yeon
KDR-001894,1,2,,Ep 2: First Snow,2019-02-21,73,7.7,5.0,Choi Seo-yeon,Lee Seo-yeon
KDR-001894,1,3,A,Ep 3: Collision,2019-02-20,75,7.3,9.4,Choi Seo-yeon,Lee Seo-yeon
KDR-001894,1,4,A,Ep 4: Collision,2019-02-28,72,7.4,10.3,Choi Seo-yeon,Lee Seo-yeon
KDR-001894,1,5,,Ep 5: Goodbye,2019-02-27,70,7.0,0.5,Choi Seo-yeon,Lee Seo-yeon
KDR-001894,1,6,,Ep 6: Afterglow,2019-03-07,64,7.3,3.6,Choi Seo-yeon,Lee Seo-yeon
KDR-001894,1,7,B,Ep 7: First Snow,2019-03-06,59,6.8,10.7,Choi Seo-yeon,Lee Seo-yeon
KDR-001894,1,8,B,Ep 8: Crossroads,2019-03-14,62,8.0,4.7,Choi Seo-yeon,Lee Seo-yeon
KDR-001894,1,9,,Ep 9: Afterglow,2019-03-13,78,7.5,6.8,Choi Seo-yeon,Lee Seo-yeon
KDR-001894,1,10,,Ep 10: Afterglow,2019-03-21,80,7.0,4.7,Choi Seo-yeon,Lee Seo-yeon
KDR-001118,1,1,B,Ep 1: Goodbye,2019-01-20,75,7.7,9.2,Lee Hyun-woo,Kim Hye-jin
KDR-001118,1,2,A,Ep 2: Goodbye,2019-01-28,79,8.2,9.6,Lee Hyun-woo,Kim Hye-jin
KDR-001118,1,3,A,Ep 3: Goodbye,2019-01-27,84,9.0,9.5,Lee Hyun-woo,Kim Hye-jin
KDR-001118,1,4,A,Ep 4: Promise,2019-02-04,71,7.9,7.2,Lee Hyun-woo,Kim Hye-jin
KDR-001118,1,5,A,Ep 5: Afterglow,2019-02-03,75,8.0,10.1,Lee Hyun-woo,Kim Hye-jin
KDR-001118,1,6,A,Ep 6: Collision,2019-02-11,60,7.8,3.9,Lee Hyun-woo,Kim Hye-jin
KDR-001118,1,7,,Ep 7: First Snow,2019-02-10,74,6.9,12.9,Lee Hyun-woo,Kim Hye-jin
KDR-001118,1,8,,Ep 8: Confession,2019-02-18,69,7.9,6.1,Lee Hyun-woo,Kim Hye-jin
KDR-001118,1,9,B,Ep 9: Crossroads,2019-02-17,71,7.4,4.7,Lee Hyun-woo,Kim Hye-jin
KDR-001118,1,10,,Ep 10: Goodbye,2019-02-25,76,7.7,10.4,Lee Hyun-woo,Kim Hye-jin
KDR-001118,1,11,B,Ep 11: Promise,2019-02-24,69,7.3,5.3,Lee Hyun-woo,Kim Hye-jin
KDR-001118,1,12,A,Ep 12: First Snow,2019-03-04,73,7.4,5.4,Lee Hyun-woo,Kim Hye-jin
KDR-001118,1,13,,Ep 13: Echoes,2019-03-03,66,8.1,13.6,Lee Hyun-woo,Kim Hye-jin
KDR-001118,1,14,B,Ep 14: Goodbye,2019-03-11,71,8.2,8.1,Lee Hyun-woo,Kim Hye-jin
KDR-001118,1,15,,Ep 15: Collision,2019-03-10,74,7.8,3.1,Lee Hyun-woo,Kim Hye-jin
KDR-001118,1,16,,Ep 16: First Snow,2019-03-18,65,7.9,8.5,Lee Hyun-woo,Kim Hye-jin
KDR-000999,1,1,,Ep 1: Afterglow,2025-05-09,42,8.9,11.8,Kang Seo-yeon,Park Ji-eun
KDR-000999,1,2,,Ep 2: Confession,2025-05-17,44,8.8,11.8,Kang Seo-yeon,Park Ji-eun
KDR-000999,1,3,B,Ep 3: First Snow,2025-05-16,57,8.9,7.8,Kang Seo-yeon,Park Ji-eun
KDR-000999,1,4,,Ep 4: Afterglow,2025-05-24,51,8.5,1.7,Kang Seo-yeon,Park Ji-eun
KDR-000999,1,5,,Ep 5: Confession,2025-05-23,55,9.0,7.8,Kang Seo-yeon,Park Ji-eun
KDR-000999,1,6,,Ep 6: Promise,2025-05-31,54,9.1,0.2,Kang Seo-yeon,Park Ji-eun
KDR-000999,1,7,A,Ep 7: Echoes,2025-05-30,49,8.6,2.8,Kang Seo-yeon,Park Ji-eun
KDR-000999,1,8,,Ep 8: Afterglow,2025-06-07,46,8.4,8.9,Kang Seo-yeon,Park Ji-eun
KDR-000999,1,9,B,Ep 9: Goodbye,2025-06-06,66,8.5,6.7,Kang Seo-yeon,Park Ji-eun
KDR-000999,1,10,B,Ep 10: Collision,2025-06-14,50,8.4,0.2,Kang Seo-yeon,Park Ji-eun
KDR-000999,1,11,,Ep 11: Promise,2025-06-13,49,7.9,6.4,Kang Seo-yeon,Park Ji-eun
KDR-000999,1,12,,Ep 12: Collision,2025-06-21,54,8.6,12.1,Kang Seo-yeon,Park Ji-eun
KDR-000793,1,1,B,Ep 1: Confession,2023-12-08,69,9.4,9.1,Kang Yoon-seo,Choi Yoon-seo
KDR-000793,1,2,A,Ep 2: Echoes,2023-12-16,66,9.9,11.0,Kang Yoon-seo,Choi Yoon-seo
KDR-000793,1,3,A,Ep 3: Promise,2023-12-15,62,9.9,1.3,Kang Yoon-seo,Choi Yoon-seo
KDR-000793,1,4,,Ep 4: Collision,2023-12-23,72,9.8,2.0,Kang Yoon-seo,Choi Yoon-seo
KDR-000793,1,5,,Ep 5: Collision,2023-12-22,73,9.0,8.1,Kang Yoon-seo,Choi Yoon-seo
KDR-000793,1,6,,Ep 6: Confession,2023-12-30,80,9.7,9.8,Kang Yoon-seo,Choi Yoon-seo
KDR-000793,1,7,,Ep 7: Confession,2023-12-29,74,9.7,6.9,Kang Yoon-seo,Choi Yoon-seo
KDR-000793,1,8,,Ep 8: First Snow,2024-01-06,75,9.9,0.7,Kang Yoon-seo,Choi Yoon-seo
KDR-000793,1,9,A,Ep 9: Collision,2024-01-05,72,9.9,10.5,Kang Yoon-seo,Choi Yoon-seo
KDR-000793,1,10,,Ep 10: Goodbye,2024-01-13,79,9.9,12.9,Kang Yoon-seo,Choi Yoon-seo
KDR-000793,1,11,,Ep 11: First Snow,2024-01-12,67,9.6,10.3,Kang Yoon-seo,Choi Yoon-seo
KDR-000793,1,12,A,Ep 12: Confession,2024-01-20,64,9.9,9.5,Kang Yoon-seo,Choi Yoon-seo
KDR-001777,1,1,,Ep 1: Echoes,2025-08-31,77,7.8,0.2,Kang Hyun-woo,Kim Ji-hoon
KDR-001777,1,2,,Ep 2: Crossroads,2025-09-08,74,8.1,8.3,Kang Hyun-woo,Kim Ji-hoon
KDR-001777,1,3,B,Ep 3: Promise,2025-09-07,64,7.4,9.1,Kang Hyun-woo,Kim Ji-hoon
KDR-001777,1,4,A,Ep 4: Afterglow,2025-09-15,70,7.5,4.5,Kang Hyun-woo,Kim Ji-hoon
KDR-001777,1,5,A,Ep 5: Confession,2025-09-14,74,7.7,8.4,Kang Hyun-woo,Kim Ji-hoon
KDR-001777,1,6,B,Ep 6: Promise,2025-09-22,65,7.2,13.6,Kang Hyun-woo,Kim Ji-hoon
KDR-001777,1,7,,Ep 7: Crossroads,2025-09-21,70,7.4,10.0,Kang Hyun-woo,Kim Ji-hoon
KDR-001777,1,8,B,Ep 8: Echoes,2025-09-29,74,8.2,8.6,Kang Hyun-woo,Kim Ji-hoon
KDR-001777,1,9,B,Ep 9: Confession,2025-09-28,73,7.2,9.4,Kang Hyun-woo,Kim Ji-hoon
KDR-001777,1,10,A,Ep 10: Goodbye,2025-10-06,73,7.7,11.5,Kang Hyun-woo,Kim Ji-hoon
KDR-001777,1,11,,Ep 11: Goodbye,2025-10-05,64,7.4,6.0,Kang Hyun-woo,Kim Ji-hoon
KDR-001777,1,12,,Ep 12: Promise,2025-10-13,70,8.3,3.0,Kang Hyun-woo,Kim Ji-hoon
KDR-001877,1,1,A,Ep 1: Promise,2017-09-24,54,8.5,8.3,Choi Seo-jun,Jung Hyun-woo
KDR-001877,1,2,B,Ep 2: Crossroads,2017-10-02,54,8.3,14.7,Choi Seo-jun,Jung Hyun-woo
KDR-001877,1,3,,Ep 3: Promise,2017-10-01,52,8.5,4.2,Choi Seo-jun,Jung Hyun-woo
KDR-001877,1,4,A,Ep 4: Afterglow,2017-10-09,64,8.5,5.6,Choi Seo-jun,Jung Hyun-woo
KDR-001877,1,5,,Ep 5: Echoes,2017-10-08,44,8.8,6.6,Choi Seo-jun,Jung Hyun-woo
KDR-001877,1,6,B,Ep 6: Goodbye,2017-10-16,52,9.0,6.5,Choi Seo-jun,Jung Hyun-woo
KDR-001877,1,7,A,Ep 7: Afterglow,2017-10-15,58,8.4,7.5,Choi Seo-jun,Jung Hyun-woo
KDR-001877,1,8,,Ep 8: First Snow,2017-10-23,46,8.1,13.8,Choi Seo-jun,Jung Hyun-woo
KDR-001877,1,9,,Ep 9: Collision,2017-10-22,59,8.4,7.2,Choi Seo-jun,Jung Hyun-woo
KDR-001877,1,10,A,Ep 10: Echoes,2017-10-30,60,9.2,5.3,Choi Seo-jun,Jung Hyun-woo
KDR-001877,1,11,A,Ep 11: Afterglow,2017-10-29,48,9.2,9.6,Choi Seo-jun,Jung Hyun-woo
KDR-001877,1,12,,Ep 12: Collision,2017-11-06,49,9.1,15.3,Choi Seo-jun,Jung Hyun-woo
KDR-001877,1,13,A,Ep 13: Confession,2017-11-05,41,9.5,12.8,Choi Seo-jun,Jung Hyun-woo
KDR-001877,1,14,A,Ep 14: Promise,2017-11-13,53,8.9,7.2,Choi Seo-jun,Jung Hyun-woo
KDR-001877,1,15,A,Ep 15: Echoes,2017-11-12,43,9.1,8.4,Choi Seo-jun,Jung Hyun-woo
KDR-001877,1,16,A,Ep 16: Afterglow,2017-11-20,51,9.6,11.8,Choi Seo-jun,Jung Hyun-woo
KDR-001657,1,1,A,Ep 1: Afterglow,2024-05-21,43,7.1,1.5,Choi Seo-yeon,Kang Seo-jun
KDR-001657,1,2,A,Ep 2: Afterglow,2024-05-29,58,7.0,9.2,Choi Seo-yeon,Kang Seo-jun
KDR-001657,1,3,B,Ep 3: Confession,2024-05-28,48,8.1,5.3,Choi Seo-yeon,Kang Seo-jun
KDR-001657,1,4,,Ep 4: Confession,2024-06-05,49,7.8,5.8,Choi Seo-yeon,Kang Seo-jun
KDR-001657,1,5,A,Ep 5: Promise,2024-06-04,53,8.0,4.4,Choi Seo-yeon,Kang Seo-jun
KDR-001657,1,6,A,Ep 6: First Snow,2024-06-12,57,7.3,5.5,Choi Seo-yeon,Kang Seo-jun
KDR-001657,1,7,B,Ep 7: Goodbye,2024-06-11,60,7.5,6.6,Choi Seo-yeon,Kang Seo-jun
KDR-001657,1,8,A,Ep 8: Confession,2024-06-19,60,6.7,11.4,Choi Seo-yeon,Kang Seo-jun
KDR-001657,1,9,,Ep 9: Goodbye,2024-06-18,52,7.5,6.7,Choi Seo-yeon,Kang Seo-jun
KDR-001657,1,10,,Ep 10: Crossroads,2024-06-26,59,7.2,12.1,Choi Seo-yeon,Kang Seo-jun
KDR-001657,1,11,B,Ep 11: Echoes,2024-06-25,48,7.2,8.6,Choi Seo-yeon,Kang Seo-jun
KDR-001657,1,12,,Ep 12: Collision,2024-07-03,65,7.4,9.2,Choi Seo-yeon,Kang Seo-jun
KDR-001657,1,13,,Ep 13: Confession,2024-07-02,61,7.3,5.7,Choi Seo-yeon,Kang Seo-jun
KDR-001657,1,14,A,Ep 14: Crossroads,2024-07-10,54,7.9,10.3,Choi Seo-yeon,Kang Seo-jun
KDR-001657,1,15,B,Ep 15: First Snow,2024-07-09,60,7.3,10.7,Choi Seo-yeon,Kang Seo-jun
KDR-001657,1,16,A,Ep 16: Echoes,2024-07-17,57,7.9,7.2,Choi Seo-yeon,Kang Seo-jun
KDR-000539,1,1,A,Ep 1: Echoes,2018-11-12,51,6.3,7.7,Kang Seo-jun,Kim Min-jae
KDR-000539,1,2,A,Ep 2: Echoes,2018-11-20,60,6.1,5.4,Kang Seo-jun,Kim Min-jae
KDR-000539,1,3,A,Ep 3: Echoes,2018-11-19,50,6.7,3.3,Kang Seo-jun,Kim Min-jae
KDR-000539,1,4,,Ep 4: Echoes,2018-11-27,58,5.8,2.7,Kang Seo-jun,Kim Min-jae
KDR-000539,1,5,,Ep 5: Crossroads,2018-11-26,58,5.8,5.9,Kang Seo-jun,Kim Min-jae
KDR-000539,1,6,,Ep 6: Goodbye,2018-12-04,62,6.1,6.3,Kang Seo-jun,Kim Min-jae
KDR-000539,1,7,B,Ep 7: Confession,2018-12-03,58,6.2,5.5,Kang Seo-jun,Kim Min-jae
KDR-000539,1,8,B,Ep 8: Promise,2018-12-11,56,5.9,10.6,Kang Seo-jun,Kim Min-jae
KDR-000539,1,9,A,Ep 9: Goodbye,2018-12-10,61,6.9,9.1,Kang Seo-jun,Kim Min-jae
KDR-000539,1,10,A,Ep 10: Promise,2018-12-18,56,6.0,6.1,Kang Seo-jun,Kim Min-jae
KDR-000544,1,1,B,Ep 1: Crossroads,2024-06-04,63,7.4,7.9,Kang Ji-hoon,Lee Seo-jun
KDR-000544,1,2,,Ep 2: Afterglow,2024-06-12,75,7.1,8.2,Kang Ji-hoon,Lee Seo-jun
KDR-000544,1,3,B,Ep 3: First Snow,2024-06-11,76,7.5,6.4,Kang Ji-hoon,Lee Seo-jun
KDR-000544,1,4,,Ep 4: Promise,2024-06-19,78,7.1,12.4,Kang Ji-hoon,Lee Seo-jun
KDR-000544,1,5,,Ep 5: Goodbye,2024-06-18,69,7.8,12.6,Kang Ji-hoon,Lee Seo-jun
KDR-000544,1,6,,Ep 6: Afterglow,2024-06-26,73,6.5,11.0,Kang Ji-hoon,Lee Seo-jun
KDR-000544,1,7,,Ep 7: Promise,2024-06-25,68,7.1,2.8,Kang Ji-hoon,Lee Seo-jun
KDR-000544,1,8,B,Ep 8: Echoes,2024-07-03,67,7.9,9.5,Kang Ji-hoon,Lee Seo-jun
KDR-000544,1,9,,Ep 9: Goodbye,2024-07-02,74,7.3,8.7,Kang Ji-hoon,Lee Seo-jun
KDR-000544,1,10,,Ep 10: Confession,2024-07-10,77,6.7,8.7,Kang Ji-hoon,Lee Seo-jun
KDR-000544,1,11,,Ep 11: Goodbye,2024-07-09,69,7.0,9.4,Kang Ji-hoon,Lee Seo-jun
KDR-000544,1,12,,Ep 12: Promise,2024-07-17,71,7.3,13.0,Kang Ji-hoon,Lee Seo-jun
KDR-000544,1,13,B,Ep 13: Goodbye,2024-07-16,69,7.0,7.5,Kang Ji-hoon,Lee Seo-jun
KDR-000544,1,14,A,Ep 14: Collision,2024-07-24,66,7.3,4.0,Kang Ji-hoon,Lee Seo-jun
KDR-000544,1,15,B,Ep 15: First Snow,2024-07-23,64,7.3,11.0,Kang Ji-hoon,Lee Seo-jun
KDR-000544,1,16,,Ep 16: Collision,2024-07-31,74,7.4,3.1,Kang Ji-hoon,Lee Seo-jun
KDR-001125,1,1,,Ep 1: Collision,2016-11-05,73,7.7,10.0,Kang Seo-yeon,Jung Yoon-seo
KDR-001125,1,2,,Ep 2: Crossroads,2016-11-13,68,7.8,7.9,Kang Seo-yeon,Jung Yoon-seo
KDR-001125,1,3,,Ep 3: Afterglow,2016-11-12,67,7.5,9.4,Kang Seo-yeon,Jung Yoon-seo
KDR-001125,1,4,,Ep 4: Afterglow,2016-11-20,58,8.1,5.8,Kang Seo-yeon,Jung Yoon-seo
KDR-001125,1,5,,Ep 5: Promise,2016-11-19,55,8.0,12.3,Kang Seo-yeon,Jung Yoon-seo
KDR-001125,1,6,,Ep 6: Confession,2016-11-27,73,8.0,4.6,Kang Seo-yeon,Jung Yoon-seo
KDR-001125,1,7,,Ep 7: Promise,2016-11-26,80,8.2,14.1,Kang Seo-yeon,Jung Yoon-seo
KDR-001125,1,8,B,Ep 8: Confession,2016-12-04,67,8.5,7.2,Kang Seo-yeon,Jung Yoon-seo
KDR-001125,1,9,B,Ep 9: Confession,2016-12-03,65,7.9,4.3,Kang Seo-yeon,Jung Yoon-seo
KDR-001125,1,10,A,Ep 10: Crossroads,2016-12-11,75,8.1,3.8,Kang Seo-yeon,Jung Yoon-seo
KDR-001786,1,1,,Ep 1: Goodbye,2015-08-13,61,7.4,8.0,Kim Min-jae,Kim Hye-jin
KDR-001786,1,2,B,Ep 2: Collision,2015-08-21,65,6.9,9.6,Kim Min-jae,Kim Hye-jin
KDR-001786,1,3,B,Ep 3: Collision,2015-08-20,69,7.6,9.1,Kim Min-jae,Kim Hye-jin
KDR-001786,1,4,A,Ep 4: Goodbye,2015-08-28,57,6.4,6.4,Kim Min-jae,Kim Hye-jin
KDR-001786,1,5,B,Ep 5: Echoes,2015-08-27,57,7.7,9.5,Kim Min-jae,Kim Hye-jin
KDR-001786,1,6,B,Ep 6: Confession,2015-09-04,55,7.0,0.2,Kim Min-jae,Kim Hye-jin
KDR-001786,1,7,,Ep 7: First Snow,2015-09-03,57,6.8,11.9,Kim Min-jae,Kim Hye-jin
KDR-001786,1,8,B,Ep 8: Crossroads,2015-09-11,59,7.7,9.5,Kim Min-jae,Kim Hye-jin
KDR-001786,1,9,,Ep 9: Collision,2015-09-10,58,7.7,0.2,Kim Min-jae,Kim Hye-jin
KDR-001786,1,10,,Ep 10: Confession,2015-09-18,60,7.1,9.3,Kim Min-jae,Kim Hye-jin
KDR-001968,1,1,A,Ep 1: Afterglow,2019-09-30,51,7.7,12.7,Choi Yoon-seo,Jung Hye-jin
KDR-001968,1,2,,Ep 2: Afterglow,2019-10-08,54,8.3,4.9,Choi Yoon-seo,Jung Hye-jin
KDR-001968,1,3,,Ep 3: Goodbye,2019-10-07,44,7.9,5.6,Choi Yoon-seo,Jung Hye-jin
KDR-001968,1,4,,Ep 4: Goodbye,2019-10-15,54,7.9,10.6,Choi Yoon-seo,Jung Hye-jin
KDR-001968,1,5,,Ep 5: Promise,2019-10-14,63,7.7,6.7,Choi Yoon-seo,Jung Hye-jin
KDR-001968,1,6,,Ep 6: Collision,2019-10-22,56,8.3,1.3,Choi Yoon-seo,Jung Hye-jin
KDR-001968,1,7,,Ep 7: Collision,2019-10-21,49,8.4,11.6,Choi Yoon-seo,Jung Hye-jin
KDR-001968,1,8,,Ep 8: Crossroads,2019-10-29,60,7.5,8.3,Choi Yoon-seo,Jung Hye-jin
KDR-001968,1,9,,Ep 9: First Snow,2019-10-28,41,7.7,9.7,Choi Yoon-seo,Jung Hye-jin
KDR-001968,1,10,,Ep 10: Crossroads,2019-11-05,65,8.0,6.6,Choi Yoon-seo,Jung Hye-jin
KDR-001968,1,11,A,Ep 11: Echoes,2019-11-04,52,7.6,9.2,Choi Yoon-seo,Jung Hye-jin
KDR-001968,1,12,,Ep 12: Collision,2019-11-12,53,7.5,1.0,Choi Yoon-seo,Jung Hye-jin
KDR-001968,1,13,B,Ep 13: Afterglow,2019-11-11,53,7.9,12.2,Choi Yoon-seo,Jung Hye-jin
KDR-001968,1,14,A,Ep 14: Echoes,2019-11-19,47,7.9,13.3,Choi Yoon-seo,Jung Hye-jin
KDR-001968,1,15,,Ep 15: First Snow,2019-11-18,61,6.5,4.5,Choi Yoon-seo,Jung Hye-jin
KDR-001968,1,16,,Ep 16: Goodbye,2019-11-26,50,7.9,4.1,Choi Yoon-seo,Jung Hye-jin
KDR-000030,1,1,B,Ep 1: Echoes,2023-09-05,50,6.9,4.5,Kim Hyun-woo,Kang Min-jae
KDR-000030,1,2,,Ep 2: Confession,2023-09-13,60,8.0,4.4,Kim Hyun-woo,Kang Min-jae
KDR-000030,1,3,B,Ep 3: Goodbye,2023-09-12,64,7.4,10.7,Kim Hyun-woo,Kang Min-jae
KDR-000030,1,4,A,Ep 4: Crossroads,2023-09-20,61,7.2,10.8,Kim Hyun-woo,Kang Min-jae
KDR-000030,1,5,A,Ep 5: Promise,2023-09-19,67,8.0,7.5,Kim Hyun-woo,Kang Min-jae
KDR-000030,1,6,,Ep 6: Goodbye,2023-09-27,73,7.1,13.3,Kim Hyun-woo,Kang Min-jae
KDR-000030,1,7,B,Ep 7: Collision,2023-09-26,67,7.3,6.7,Kim Hyun-woo,Kang Min-jae
KDR-000030,1,8,A,Ep 8: Echoes,2023-10-04,58,7.6,3.6,Kim Hyun-woo,Kang Min-jae
KDR-000030,1,9,,Ep 9: Echoes,2023-10-03,55,7.6,11.7,Kim Hyun-woo,Kang Min-jae
KDR-000030,1,10,B,Ep 10: Echoes,2023-10-11,44,7.1,4.3,Kim Hyun-woo,Kang Min-jae
KDR-001068,1,1,,Ep 1: Afterglow,2021-02-20,50,6.8,5.4,Lee Ji-eun,Jung Seo-jun
KDR-001068,1,2,,Ep 2: Afterglow,2021-02-28,53,6.9,3.9,Lee Ji-eun,Jung Seo-jun
KDR-001068,1,3,B,Ep 3: Goodbye,2021-02-27,60,7.2,7.8,Lee Ji-eun,Jung Seo-jun
KDR-001068,1,4,A,Ep 4: Confession,2021-03-07,57,6.5,5.8,Lee Ji-eun,Jung Seo-jun
KDR-001068,1,5,B,Ep 5: Echoes,2021-03-06,54,6.8,9.6,Lee Ji-eun,Jung Seo-jun
KDR-001068,1,6,,Ep 6: First Snow,2021-03-14,60,6.3,11.8,Lee Ji-eun,Jung Seo-jun
KDR-001068,1,7,A,Ep 7: Crossroads,2021-03-13,47,6.9,7.4,Lee Ji-eun,Jung Seo-jun
KDR-001068,1,8,A,Ep 8: Goodbye,2021-03-21,60,6.9,10.0,Lee Ji-eun,Jung Seo-jun
KDR-001068,1,9,B,Ep 9: Promise,2021-03-20,49,6.4,9.1,Lee Ji-eun,Jung Seo-jun
KDR-001068,1,10,A,Ep 10: Echoes,2021-03-28,57,6.4,10.9,Lee Ji-eun,Jung Seo-jun
KDR-001068,1,11,,Ep 11: Confession,2021-03-27,53,6.4,16.5,Lee Ji-eun,Jung Seo-jun
KDR-001068,1,12,,Ep 12: Goodbye,2021-04-04,51,6.1,3.9,Lee Ji-eun,Jung Seo-jun
KDR-001448,1,1,A,Ep 1: Promise,2022-01-08,60,8.3,5.4,Jung Ji-eun,Lee Min-jae
KDR-001448,1,2,B,Ep 2: Collision,2022-01-16,50,8.9,0.2,Jung Ji-eun,Lee Min-jae
KDR-001448,1,3,B,Ep 3: Promise,2022-01-15,51,9.1,7.6,Jung Ji-eun,Lee Min-jae
KDR-001448,1,4,,Ep 4: Goodbye,2022-01-23,54,8.7,8.2,Jung Ji-eun,Lee Min-jae
KDR-001448,1,5,,Ep 5: Echoes,2022-01-22,62,8.4,3.0,Jung Ji-eun,Lee Min-jae
KDR-001448,1,6,,Ep 6: Echoes,2022-01-30,41,8.9,7.9,Jung Ji-eun,Lee Min-jae
KDR-001448,1,7,,Ep 7: Crossroads,2022-01-29,52,9.0,14.9,Jung Ji-eun,Lee Min-jae
KDR-001448,1,8,B,Ep 8: Confession,2022-02-06,66,9.3,8.4,Jung Ji-eun,Lee Min-jae
KDR-001448,1,9,B,Ep 9: First Snow,2022-02-05,51,8.7,9.3,Jung Ji-eun,Lee Min-jae
KDR-001448,1,10,,Ep 10: Echoes,2022-02-13,52,9.1,13.8,Jung Ji-eun,Lee Min-jae
KDR-000808,1,1,,Ep 1: Confession,2021-06-20,56,7.2,10.4,Jung Seo-yeon,Jung Seo-jun
KDR-000808,1,2,,Ep 2: Crossroads,2021-06-28,61,6.9,10.1,Jung Seo-yeon,Jung Seo-jun
KDR-000808,1,3,B,Ep 3: Goodbye,2021-06-27,61,6.9,9.1,Jung Seo-yeon,Jung Seo-jun
KDR-000808,1,4,A,Ep 4: Echoes,2021-07-05,57,7.1,11.1,Jung Seo-yeon,Jung Seo-jun
KDR-000808,1,5,,Ep 5: Goodbye,2021-07-04,74,6.8,15.6,Jung Seo-yeon,Jung Seo-jun
KDR-000808,1,6,,Ep 6: Confession,2021-07-12,62,6.9,0.8,Jung Seo-yeon,Jung Seo-jun
