series_id,title,release_year,status,platform,ott_availability,weekday_slot,time_slot_kr,episodes,avg_episode_length_min,total_runtime_min,genres,ip_source,director,writer,lead_actor,lead_actress,start_date,end_date,imdb_rating,mydramalist_rating,synopsis,ingestion_ts,last_updated_ts
KDR-000675,Jeju Echo,2022,Completed,tvN,Apple TV+,Fri-Sat,21:30,10,60,600,Fantasy;Thriller,Based on Novel,Jung Ji-hoon,Kang Ji-hoon,Lee Hye-jin,Choi Min-jae,2022-09-30,2022-11-11,7.0,8.6,"Jeju Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000571,Memory of Incheon,2025,Ongoing,Netflix,Prime Video;TVING,Fri-Sat,22:00,12,70,840,Action,Webtoon,Kang Ji-hoon,Park Ji-eun,Park Seo-jun,Kim Seo-jun,2025-11-02,2025-12-21,8.4,8.2,"Memory of Incheon: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000923,The Golden Shadow,2022,Completed,Netflix,Disney+;TVING,Sat-Sun,21:30,10,60,600,Medical,Webtoon,Lee Seo-jun,Kim Ji-eun,Choi Min-jae,Jung Ji-eun,2022-03-02,2022-04-13,8.0,8.2,"The Golden Shadow: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001403,Memory of Busan,2021,Completed,Disney+,Apple TV+;Disney+;Netflix,Sat-Sun,21:30,12,60,720,Medical,Webtoon,Lee Hye-jin,Jung Hye-jin,Choi Hyun-woo,Choi Ji-eun,2021-12-19,2022-02-06,7.8,8.3,"Memory of Busan: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001171,The Misty Season,2023,Completed,SBS,Apple TV+;Prime Video;TVING,Mon-Tue,21:00,12,55,660,Comedy;Legal,Based on Novel,Kim Ji-hoon,Choi Hye-jin,Park Hye-jin,Jung Seo-yeon,2023-08-23,2023-10-11,8.6,8.1,"The Misty Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001808,Incheon Dream,2018,Completed,MBC,Disney+;TVING,Sat-Sun,21:30,12,70,840,Comedy;Fantasy,Webtoon,Jung Ji-eun,Jung Min-jae,Lee Ji-eun,Kim Hye-jin,2018-08-05,2018-09-23,7.8,7.3,"Incheon Dream: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001658,Love of Daegu,2020,Completed,JTBC,Netflix;TVING,Sat-Sun,21:00,16,55,880,Action;Medical;Thriller,Remake (JP),Kang Ji-hoon,Kang Seo-jun,Choi Seo-yeon,Lee Seo-yeon,2020-04-14,2020-06-16,7.4,8.6,"Love of Daegu: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000412,Lonely Season,2018,Completed,Prime Video,Prime Video;TVING,Fri-Sat,21:00,10,70,700,Action;Comedy;Thriller,Original,Kang Seo-jun,Kim Seo-jun,Kang Hye-jin,Jung Hyun-woo,2018-06-12,2018-07-24,8.1,7.3,"Lonely Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001442,The Radiant Echo,2023,Completed,MBC,Netflix;Prime Video,Wed-Thu,21:00,10,55,550,Romance,Based on Novel,Park Yoon-seo,Park Ji-eun,Kang Hyun-woo,Kim Seo-yeon,2023-05-18,2023-06-29,7.1,8.3,"The Radiant Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000536,Shadow of Gyeonggi,2019,Completed,Netflix,Apple TV+,Wed-Thu,21:30,10,55,550,Mystery;Romance;Thriller,Based on Novel,Park Ji-hoon,Kang Hye-jin,Park Ji-eun,Kim Seo-yeon,2019-05-12,2019-06-23,8.5,8.0,"Shadow of Gyeonggi: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001335,Memory of Gyeonggi,2018,Completed,MBC,Apple TV+;Netflix;TVING,Wed-Thu,21:30,10,60,600,Action;Comedy;Thriller,Web Novel,Choi Hyun-woo,Kim Seo-yeon,Lee Seo-jun,Jung Hyun-woo,2018-01-24,2018-03-07,7.8,8.4,"Memory of Gyeonggi: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001456,Season of Daegu,2017,Completed,KBS2,TVING,Sat-Sun,22:00,16,55,880,Fantasy;Mystery,Original,Choi Ji-eun,Kang Ji-hoon,Kim Min-jae,Kim Seo-jun,2017-06-20,2017-08-22,6.6,8.2,"Season of Daegu: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001000,City of Daegu,2024,Completed,Prime Video,Disney+;Prime Video;Viki,Wed-Thu,21:30,10,70,700,Comedy;Mystery,Based on Novel,Choi Seo-jun,Park Seo-yeon,Kang Hye-jin,Kim Yoon-seo,2024-07-17,2024-08-28,7.4,8.1,"City of Daegu: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000070,Night of Busan,2025,Ongoing,KBS2,Apple TV+;Prime Video;Viki,Sat-Sun,21:00,10,55,550,Action;Fantasy;Medical,Remake (JP),Jung Hyun-woo,Lee Hye-jin,Kang Seo-yeon,Choi Yoon-seo,2025-02-05,2025-03-19,6.4,8.3,"Night of Busan: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001030,Shadow of Jeju,2022,Completed,SBS,Apple TV+;Netflix;Prime Video,Wed-Thu,21:00,16,55,880,Comedy,Remake (JP),Park Seo-yeon,Jung Hye-jin,Kang Seo-jun,Park Seo-jun,2022-01-13,2022-03-17,7.1,6.9,"Shadow of Jeju: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000882,Gyeonggi Night,2017,Completed,Netflix,Apple TV+;Disney+;Viki,Wed-Thu,21:30,16,60,960,Action;Thriller,Based on Novel,Choi Ji-eun,Lee Seo-jun,Park Ji-eun,Kang Ji-eun,2017-08-31,2017-11-02,7.6,7.8,"Gyeonggi Night: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000745,Misty Echo,2025,Ongoing,MBC,Netflix;TVING,Wed-Thu,21:00,12,55,660,Action,Webtoon,Kim Ji-eun,Choi Ji-eun,Kang Hyun-woo,Lee Seo-yeon,2025-09-07,2025-10-26,7.4,8.9,"Misty Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001946,The Radiant Echo,2025,Ongoing,Netflix,Disney+;Prime Video,Sat-Sun,21:00,10,60,600,Legal,Webtoon,Choi Ji-eun,Lee Ji-hoon,Lee Seo-jun,Park Ji-hoon,2025-08-16,2025-09-27,7.7,7.5,"The Radiant Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001250,The Radiant Dream,2024,Completed,Disney+,Disney+;Viki,Sat-Sun,21:30,12,60,720,Medical,Remake (JP),Choi Seo-jun,Kang Seo-jun,Park Seo-yeon,Lee Ji-hoon,2024-05-16,2024-07-04,8.1,8.5,"The Radiant Dream: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001513,City of Seoul,2025,Ongoing,SBS,Prime Video,Sat-Sun,21:30,12,70,840,Thriller,Original,Lee Hye-jin,Lee Hyun-woo,Jung Ji-eun,Lee Seo-jun,2025-01-01,2025-02-19,7.6,7.5,"City of Seoul: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001345,Jeju Echo,2020,Completed,tvN,Apple TV+;Disney+;Netflix,Sat-Sun,21:30,16,60,960,Comedy;Fantasy;Thriller,Remake (JP),Kim Hye-jin,Lee Seo-yeon,Kim Seo-jun,Lee Ji-hoon,2020-03-19,2020-05-21,6.8,8.4,"Jeju Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001730,Misty Memory,2019,Completed,KBS2,Prime Video,Wed-Thu,21:00,10,60,600,Action;Romance,Web Novel,Kang Seo-jun,Park Seo-jun,Kang Hyun-woo,Park Hye-jin,2019-06-23,2019-08-04,8.2,8.1,"Misty Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000589,The Hidden Garden,2019,Completed,tvN,Netflix;TVING,Wed-Thu,21:30,16,70,1120,Comedy;Romance,Webtoon,Lee Yoon-seo,Kang Seo-jun,Lee Min-jae,Lee Min-jae,2019-04-17,2019-06-19,8.7,7.6,"The Hidden Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000721,City of Jeju,2020,Completed,Prime Video,Apple TV+;Disney+;Viki,Sat-Sun,22:00,10,60,600,Mystery,Web Novel,Park Hyun-woo,Lee Seo-yeon,Lee Hye-jin,Jung Min-jae,2020-08-09,2020-09-20,6.0,7.6,"City of Jeju: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001290,Misty Night,2020,Completed,tvN,Prime Video,Mon-Tue,21:00,10,70,700,Fantasy;Romance,Webtoon,Kim Seo-jun,Jung Hye-jin,Kim Min-jae,Kim Hyun-woo,2020-04-22,2020-06-03,7.7,8.4,"Misty Night: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001741,Garden of Daegu,2025,Ongoing,Prime Video,Netflix,Sat-Sun,21:00,10,60,600,Action;Thriller,Web Novel,Choi Ji-eun,Park Ji-eun,Kim Hyun-woo,Kim Hyun-woo,2025-02-21,2025-04-04,7.4,8.4,"Garden of Daegu: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001252,Promise of Seoul,2021,Completed,SBS,Prime Video,Mon-Tue,21:30,12,55,660,Fantasy,Remake (JP),Kim Min-jae,Kang Ji-eun,Lee Ji-eun,Lee Yoon-seo,2021-07-06,2021-08-24,7.8,8.1,"Promise of Seoul: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001088,Garden of Seoul,2023,Completed,KBS2,Prime Video,Wed-Thu,21:30,10,70,700,Mystery,Based on Novel,Kang Min-jae,Lee Hyun-woo,Jung Ji-eun,Kang Seo-jun,2023-07-04,2023-08-15,7.4,8.4,"Garden of Seoul: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001914,The Hidden Memory,2024,Completed,tvN,Viki,Fri-Sat,21:30,12,60,720,Thriller,Remake (JP),Kim Seo-jun,Jung Ji-hoon,Lee Hye-jin,Kim Seo-yeon,2024-08-15,2024-10-03,7.3,8.3,"The Hidden Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001546,Incheon Echo,2024,Completed,JTBC,Disney+;Prime Video;Viki,Mon-Tue,21:00,16,55,880,Fantasy;Medical,Remake (JP),Park Hyun-woo,Jung Seo-jun,Jung Seo-yeon,Park Hyun-woo,2024-12-16,2025-02-17,7.6,8.4,"Incheon Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001375,Lonely Promise,2024,Completed,Prime Video,Netflix;TVING,Sat-Sun,21:30,12,55,660,Mystery,Webtoon,Lee Min-jae,Choi Min-jae,Jung Ji-eun,Park Yoon-seo,2024-10-07,2024-11-25,7.0,8.4,"Lonely Promise: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000874,Incheon Season,2017,Completed,Netflix,Disney+;Netflix;Prime Video,Wed-Thu,22:00,16,70,1120,Medical;Romance,Based on Novel,Park Hye-jin,Jung Seo-jun,Jung Ji-eun,Choi Yoon-seo,2017-02-13,2017-04-17,7.4,8.2,"Incheon Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001942,The Misty Memory,2016,Completed,Prime Video,Netflix;Prime Video;TVING,Wed-Thu,21:30,12,55,660,Legal;Medical;Thriller,Remake (JP),Lee Hyun-woo,Kim Seo-jun,Lee Hyun-woo,Kim Hyun-woo,2016-10-31,2016-12-19,7.5,8.2,"The Misty Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001011,Hidden Echo,2020,Completed,Prime Video,Netflix,Wed-Thu,21:00,12,55,660,Action;Romance,Web Novel,Kang Yoon-seo,Kim Ji-eun,Kang Yoon-seo,Lee Seo-jun,2020-02-16,2020-04-05,6.6,8.3,"Hidden Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000487,Night of Daegu,2022,Completed,Disney+,Prime Video;Viki,Mon-Tue,21:30,16,70,1120,Medical,Remake (JP),Jung Ji-hoon,Park Seo-jun,Jung Ji-hoon,Kim Seo-yeon,2022-12-02,2023-02-03,7.6,7.7,"Night of Daegu: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000129,Golden Season,2021,Completed,Netflix,Disney+,Mon-Tue,21:30,10,55,550,Action;Fantasy;Medical,Web Novel,Kim Hye-jin,Kim Hye-jin,Jung Hye-jin,Jung Seo-jun,2021-07-10,2021-08-21,7.3,7.8,"Golden Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001552,The Lonely Garden,2018,Completed,MBC,TVING;Viki,Sat-Sun,22:00,10,60,600,Action;Legal;Romance,Based on Novel,Choi Seo-yeon,Choi Min-jae,Kang Yoon-seo,Kang Ji-hoon,2018-08-04,2018-09-15,7.1,8.3,"The Lonely Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001683,Jeju Season,2024,Completed,KBS2,Disney+;Prime Video,Sat-Sun,21:00,10,60,600,Comedy;Fantasy;Thriller,Original,Jung Min-jae,Kim Yoon-seo,Choi Ji-eun,Jung Ji-eun,2024-10-28,2024-12-09,7.6,8.5,"Jeju Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001490,The Lonely Shadow,2020,Completed,JTBC,Disney+,Mon-Tue,21:00,16,55,880,Medical;Mystery,Based on Novel,Park Yoon-seo,Kang Seo-yeon,Kang Hye-jin,Park Seo-yeon,2020-05-21,2020-07-23,7.2,7.7,"The Lonely Shadow: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001527,Night of Gyeonggi,2022,Completed,KBS2,Apple TV+,Mon-Tue,22:00,10,55,550,Fantasy,Webtoon,Jung Hyun-woo,Jung Min-jae,Park Hye-jin,Jung Ji-hoon,2022-04-04,2022-05-16,7.4,8.2,"Night of Gyeonggi: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001645,The Hidden Love,2018,Completed,JTBC,Netflix;TVING,Mon-Tue,21:00,12,55,660,Medical,Web Novel,Jung Yoon-seo,Jung Seo-yeon,Park Seo-yeon,Lee Hye-jin,2018-03-29,2018-05-17,7.0,8.2,"The Hidden Love: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000362,Seoul Memory,2016,Completed,MBC,Apple TV+;TVING,Fri-Sat,21:30,10,70,700,Medical,Original,Kim Hyun-woo,Lee Min-jae,Kim Min-jae,Jung Ji-hoon,2016-08-30,2016-10-11,6.5,8.2,"Seoul Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001622,The Lonely Echo,2023,Completed,MBC,Netflix;Prime Video;TVING,Wed-Thu,21:00,12,70,840,Action;Legal;Medical,Original,Kang Ji-eun,Park Ji-hoon,Jung Ji-hoon,Choi Ji-eun,2023-10-31,2023-12-19,8.2,8.1,"The Lonely Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001977,Night of Daegu,2022,Completed,JTBC,Apple TV+;TVING,Mon-Tue,21:30,12,60,720,Medical;Thriller,Original,Jung Yoon-seo,Kim Seo-yeon,Kang Ji-eun,Kim Hyun-woo,2022-10-02,2022-11-20,8.0,7.8,"Night of Daegu: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000257,Incheon Garden,2022,Completed,Disney+,Prime Video,Fri-Sat,21:00,12,60,720,Fantasy;Mystery;Romance,Original,Lee Hyun-woo,Kim Hyun-woo,Park Seo-jun,Lee Hyun-woo,2022-03-06,2022-04-24,6.8,7.5,"Incheon Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001262,The Electric City,2020,Completed,JTBC,Disney+;Prime Video,Sat-Sun,21:00,12,60,720,Action;Medical;Mystery,Remake (JP),Jung Ji-eun,Kim Ji-eun,Park Hye-jin,Jung Min-jae,2020-05-07,2020-06-25,8.4,8.3,"The Electric City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001193,Gyeonggi Shadow,2017,Completed,Disney+,Apple TV+;Viki,Sat-Sun,21:00,12,60,720,Comedy,Based on Novel,Lee Seo-jun,Choi Hye-jin,Jung Ji-eun,Kang Min-jae,2017-02-09,2017-03-30,8.2,8.4,"Gyeonggi Shadow: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000545,The Electric Garden,2020,Completed,tvN,Disney+;Viki,Fri-Sat,21:00,10,60,600,Comedy,Remake (JP),Choi Hye-jin,Kim Seo-jun,Kim Min-jae,Choi Min-jae,2020-06-15,2020-07-27,7.5,8.6,"The Electric Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000343,Silent Dream,2023,Completed,JTBC,Prime Video,Sat-Sun,22:00,12,60,720,Comedy;Medical;Mystery,Based on Novel,Kim Min-jae,Kang Ji-eun,Park Yoon-seo,Jung Ji-eun,2023-01-09,2023-02-27,7.2,7.0,"Silent Dream: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001945,Golden Shadow,2018,Completed,Disney+,Apple TV+;Netflix,Fri-Sat,22:00,16,55,880,Legal;Medical;Romance,Based on Novel,Park Hye-jin,Lee Seo-jun,Jung Yoon-seo,Choi Yoon-seo,2018-05-03,2018-07-05,8.4,8.5,"Golden Shadow: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000671,Gyeonggi City,2024,Completed,KBS2,Prime Video,Sat-Sun,21:30,12,60,720,Fantasy,Remake (JP),Kang Yoon-seo,Choi Ji-eun,Kim Hye-jin,Jung Ji-hoon,2024-10-14,2024-12-02,8.3,8.5,"Gyeonggi City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001062,Golden City,2024,Completed,Prime Video,Apple TV+;Prime Video,Sat-Sun,22:00,16,60,960,Comedy,Web Novel,Lee Seo-yeon,Jung Seo-yeon,Kang Ji-hoon,Lee Ji-hoon,2024-02-27,2024-04-30,7.7,8.1,"Golden City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001575,The Golden Dream,2015,Completed,tvN,Disney+,Fri-Sat,21:30,12,70,840,Medical,Web Novel,Lee Hye-jin,Choi Seo-yeon,Park Ji-eun,Park Ji-hoon,2015-02-18,2015-04-08,7.6,8.8,"The Golden Dream: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001829,Misty Promise,2015,Completed,tvN,Apple TV+;Netflix;TVING,Sat-Sun,21:00,16,60,960,Comedy,Web Novel,Kang Yoon-seo,Choi Hyun-woo,Lee Ji-hoon,Lee Hyun-woo,2015-12-20,2016-02-21,7.1,8.6,"Misty Promise: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000308,Jeju Dream,2016,Completed,tvN,Apple TV+;Prime Video,Wed-Thu,21:30,12,60,720,Mystery,Web Novel,Jung Seo-jun,Lee Hyun-woo,Lee Ji-hoon,Lee Hyun-woo,2016-03-09,2016-04-27,7.0,8.4,"Jeju Dream: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001324,Radiant Season,2024,Completed,JTBC,Disney+;Netflix;TVING,Fri-Sat,21:00,16,55,880,Comedy;Fantasy;Romance,Based on Novel,Park Ji-eun,Choi Hye-jin,Jung Hyun-woo,Jung Hyun-woo,2024-05-16,2024-07-18,7.4,7.8,"Radiant Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000766,Daegu Night,2019,Completed,MBC,Apple TV+,Wed-Thu,21:00,10,55,550,Legal;Medical;Mystery,Remake (JP),Jung Ji-hoon,Park Ji-eun,Lee Seo-jun,Choi Yoon-seo,2019-02-13,2019-03-27,7.1,8.3,"Daegu Night: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001420,Daegu Echo,2025,Ongoing,SBS,Apple TV+;Viki,Wed-Thu,22:00,16,60,960,Comedy,Based on Novel,Kim Seo-yeon,Choi Ji-hoon,Kang Ji-hoon,Lee Seo-jun,2025-11-26,2026-01-28,7.9,8.2,"Daegu Echo: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001387,The Golden Shadow,2018,Completed,Netflix,Apple TV+;Prime Video,Sat-Sun,21:00,12,60,720,Comedy,Webtoon,Jung Yoon-seo,Park Ji-eun,Lee Ji-hoon,Kim Seo-jun,2018-10-05,2018-11-23,7.1,8.5,"The Golden Shadow: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000234,Daegu Season,2022,Completed,Netflix,Apple TV+;Prime Video;Viki,Wed-Thu,21:30,10,70,700,Romance,Original,Jung Ji-hoon,Park Seo-yeon,Kang Hyun-woo,Jung Seo-yeon,2022-07-16,2022-08-27,7.7,7.9,"Daegu Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000232,Daegu Garden,2017,Completed,Prime Video,Netflix;Prime Video;TVING,Wed-Thu,21:30,10,55,550,Comedy,Webtoon,Kim Ji-hoon,Park Min-jae,Kim Ji-eun,Lee Seo-jun,2017-01-29,2017-03-12,6.8,7.8,"Daegu Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001809,Golden Season,2015,Completed,tvN,TVING,Mon-Tue,22:00,12,60,720,Action;Mystery,Webtoon,Park Seo-jun,Lee Hye-jin,Kang Min-jae,Park Hye-jin,2015-05-07,2015-06-25,7.5,8.4,"Golden Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000556,Garden of Incheon,2025,Ongoing,tvN,Apple TV+,Wed-Thu,21:00,16,60,960,Mystery,Based on Novel,Lee Hye-jin,Choi Ji-eun,Lee Ji-eun,Jung Hye-jin,2025-05-21,2025-07-23,8.2,8.4,"Garden of Incheon: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001879,Incheon Memory,2020,Completed,MBC,Netflix;Prime Video,Fri-Sat,22:00,12,55,660,Fantasy;Medical,Based on Novel,Lee Ji-eun,Jung Seo-jun,Kang Seo-jun,Kim Min-jae,2020-07-19,2020-09-06,8.0,8.0,"Incheon Memory: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000889,Misty Shadow,2015,Completed,MBC,Apple TV+;Netflix,Fri-Sat,21:00,12,60,720,Action;Legal;Thriller,Remake (JP),Kang Min-jae,Park Seo-jun,Jung Hye-jin,Lee Ji-hoon,2015-07-31,2015-09-18,7.1,8.2,"Misty Shadow: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001044,Garden of Incheon,2020,Completed,JTBC,Disney+;Netflix;Viki,Sat-Sun,21:30,12,70,840,Legal;Medical;Romance,Original,Choi Seo-yeon,Lee Ji-hoon,Kang Hyun-woo,Lee Yoon-seo,2020-06-01,2020-07-20,6.9,8.3,"Garden of Incheon: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001602,Incheon Garden,2018,Completed,MBC,Apple TV+;Disney+;Netflix,Fri-Sat,21:30,12,55,660,Action,Webtoon,Park Seo-yeon,Park Seo-jun,Jung Min-jae,Kang Min-jae,2018-05-04,2018-06-22,7.6,8.0,"Incheon Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000807,The Silent City,2019,Completed,MBC,TVING,Wed-Thu,21:00,10,70,700,Mystery;Thriller,Original,Lee Yoon-seo,Choi Hye-jin,Choi Yoon-seo,Lee Min-jae,2019-03-29,2019-05-10,7.5,8.6,"The Silent City: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000716,Velvet Garden,2020,Completed,Netflix,Netflix;Prime Video,Fri-Sat,22:00,16,70,1120,Comedy,Webtoon,Kim Ji-hoon,Lee Ji-hoon,Lee Seo-yeon,Choi Hyun-woo,2020-03-06,2020-05-08,9.4,9.2,"Velvet Garden: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000355,Love of Gyeonggi,2022,Completed,SBS,Apple TV+;Netflix,Fri-Sat,21:30,10,60,600,Action;Legal,Original,Jung Ji-hoon,Lee Min-jae,Lee Hye-jin,Lee Seo-yeon,2022-06-13,2022-07-25,7.7,8.7,"Love of Gyeonggi: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001019,Daegu Shadow,2015,Completed,Disney+,Prime Video,Sat-Sun,21:30,10,70,700,Comedy;Fantasy;Mystery,Original,Kang Hye-jin,Kim Ji-eun,Kang Seo-jun,Kim Seo-yeon,2015-10-28,2015-12-09,8.5,8.0,"Daegu Shadow: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-001734,Season of Gyeonggi,2018,Completed,tvN,Disney+;Netflix;Viki,Mon-Tue,21:30,12,70,840,Action;Mystery;Thriller,Original,Choi Seo-jun,Kang Seo-yeon,Kang Hye-jin,Jung Ji-eun,2018-05-15,2018-07-03,8.1,8.7,"Season of Gyeonggi: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
KDR-000655,Seoul Season,2021,Completed,JTBC,Apple TV+;Netflix;Viki,Fri-Sat,21:00,10,55,550,Comedy;Legal;Medical,Webtoon,Lee Seo-yeon,Choi Ji-eun,Kang Hyun-woo,Choi Ji-hoon,2021-10-06,2021-11-17,8.1,8.1,"Seoul Season: secrets, lies, and late-night ramen.",2025-09-04T14:46:28Z,2025-09-04T14:46:28Z
